id;search_log_id;adults;children;picked_room;picked_price;picked_room.1
7198;130898;2;1;;;
7199;130899;2;0;;;
7200;130900;2;0;;;
7201;130901;2;0;;;
7202;130902;2;0;;;
7203;130903;2;0;;;
7204;130904;2;0;;;
7205;130905;2;0;;;
7206;130906;1;1;;;
7207;130906;1;1;;;
7208;130907;1;1;;;
7209;130907;1;1;;;
7210;130908;2;0;;;
7211;130909;2;0;;;
7212;130910;1;1;;;
7213;130911;2;0;;;
7214;130912;1;1;;;
7215;130913;2;0;;;
7216;130914;2;0;;;
7217;130915;1;1;;;
7218;130916;2;0;;;
7219;130917;2;0;;;
7220;130918;2;0;;;
7221;130919;2;0;;;
7222;130920;2;0;;;
7223;130921;2;2;;;
7224;130921;2;0;;;
7225;130922;2;2;;;
7226;130923;2;1;;;
7227;130924;2;0;;;
7228;130925;2;0;;;
7229;130926;2;2;;;
7230;130926;2;0;;;
7231;130927;2;0;;;
7232;130928;2;1;;;
7234;130930;2;1;;;
7235;130931;2;1;;;
7236;130932;2;0;;;
7237;130933;2;0;;;
7238;130934;2;0;;;
7239;130935;2;0;;;
7240;130936;2;0;;;
7241;130936;2;0;;;
7242;130936;0;2;;;
7243;130937;2;0;;;
7244;130937;1;1;;;
7245;130937;1;1;;;
7246;130938;2;0;;;
7247;130939;2;0;;;
7248;130940;2;0;;;
7251;130943;2;0;;;
7252;130944;2;0;STN;81298.0;ROOMBB
7253;130945;2;0;;;
7254;130946;2;0;;;
7255;130947;2;0;;;
7256;130948;2;0;;;
7257;130949;2;0;;;
7258;130950;2;0;STN;143208.0;ROOMBB
7259;130951;2;2;;;
7260;130952;2;2;;;
7261;130953;2;0;;;
7262;130954;2;0;;;
7263;130955;1;1;;;
7264;130956;2;0;;;
7265;130957;1;1;;;
7266;130958;3;0;;;
7267;130959;2;0;STN;123930.0;ROOMBB
7268;130960;3;0;;;
7269;130960;0;0;;;
7270;130961;2;0;;;
7271;130961;1;0;;;
7272;130962;3;0;;;
7273;130963;2;0;;;
7274;130964;2;0;;;
7275;130965;2;0;;;
7276;130966;3;0;;;
7277;130967;2;0;;;
7278;130968;2;0;;;
7279;130969;2;0;;;
7280;130970;2;0;;;
7281;130971;2;0;;;
7282;130972;2;0;;;
7283;130973;2;0;;;
7284;130974;2;1;;;
7285;130975;2;0;;;
7286;130976;2;0;;;
7287;130977;2;0;;;
7288;130978;2;0;;;
7289;130979;2;0;;;
7290;130980;2;0;;;
7291;130981;2;0;;;
7292;130982;2;0;;;
7293;130983;2;0;;;
7294;130984;2;0;;;
7295;130985;2;1;STN;180000.0;ROOMBB
7296;130986;2;0;;;
7297;130987;2;1;;;
7298;130988;2;0;;;
7299;130989;2;0;;;
7300;130990;2;1;;;
7301;130991;2;0;;;
7302;130992;2;0;;;
7303;130993;2;0;;;
7304;130994;2;0;;;
7305;130995;2;0;;;
7306;130996;2;0;;;
7307;130997;2;0;;;
7308;130998;2;0;;;
7309;130999;2;0;;;
7310;131000;2;0;;;
7311;131001;2;0;;;
7312;131002;2;0;;;
7313;131003;2;0;;;
7314;131004;2;0;;;
7315;131005;2;0;;;
7316;131006;2;0;;;
7317;131007;4;0;;;
7318;131008;2;0;;;
7319;131008;2;0;;;
7320;131009;2;0;;;
7321;131010;2;0;;;
7322;131011;2;0;;;
7323;131012;2;0;;;
7324;131013;2;0;;;
7325;131014;2;0;;;
7326;131015;2;0;;;
7327;131016;2;0;;;
7328;131017;2;0;;;
7329;131018;2;0;;;
7330;131019;2;0;;;
7331;131020;2;0;;;
7332;131021;2;0;;;
7333;131022;2;0;;;
7334;131023;2;0;;;
7335;131024;2;0;;;
7336;131025;2;0;;;
7337;131026;4;0;;;
7338;131027;2;0;;;
7339;131027;2;0;;;
7341;131029;2;0;;;
7342;131030;2;0;;;
7343;131031;2;0;;;
7344;131032;2;0;;;
7345;131033;2;0;;;
7346;131034;2;1;;;
7347;131035;2;0;;;
7348;131036;2;0;;;
7351;131038;2;0;;;
7352;131039;1;0;;;
7353;131040;2;0;;;
7354;131041;2;0;;;
7355;131042;2;0;;;
7356;131043;2;0;;;
7357;131044;2;0;;;
7358;131045;2;0;;;
7359;131046;2;0;;;
7360;131047;2;0;;;
7361;131048;2;0;;;
7362;131049;2;0;;;
7363;131050;2;0;;;
7364;131051;2;0;;;
7365;131052;2;0;STN;92048.0;ROOMBB
7366;131053;2;0;;;
7367;131054;2;0;;;
7368;131055;2;0;;;
7369;131056;2;0;;;
7370;131057;2;0;;;
7371;131058;2;0;;;
7372;131059;2;0;;;
7373;131059;2;0;;;
7374;131060;2;0;STN;92204.0;ROOMBB
7375;131061;2;0;;;
7376;131062;2;0;;;
7377;131063;2;0;;;
7378;131064;2;0;;;
7379;131065;2;2;;;
7380;131066;2;1;;;
7381;131067;2;0;;;
7382;131068;2;0;;;
7383;131069;2;0;;;
7384;131070;2;0;;;
7385;131071;2;0;;;
7386;131072;2;2;;;
7387;131073;2;0;;;
7388;131074;2;0;;;
7389;131075;2;0;;;
7390;131076;2;0;;;
7391;131077;2;0;STN;125032.0;ROOMBB
7392;131078;2;0;;;
7393;131079;2;0;;;
7394;131080;2;0;;;
7395;131081;2;0;;;
7397;131083;2;1;;;
7398;131084;2;0;;;
7399;131085;2;0;;;
7400;131086;2;0;;;
7403;131089;2;0;;;
7404;131090;2;0;;;
7405;131091;2;0;;;
7406;131092;2;2;;;
7407;131093;2;0;;;
7408;131094;2;0;;;
7409;131095;2;1;LAX;158355.0;ROOMAA
7410;131096;2;0;;;
7411;131097;2;1;;;
7412;131098;2;1;;;
7413;131099;2;0;;;
7414;131100;2;0;;;
7415;131101;2;0;;;
7416;131102;2;0;;;
7417;131103;2;0;;;
7418;131104;2;0;;;
7419;131105;2;0;;;
7420;131106;2;0;;;
7421;131106;2;0;;;
7422;131107;2;0;;;
7423;131108;1;0;;;
7424;131109;2;0;;;
7425;131110;1;0;;;
7426;131111;2;0;;;
7427;131112;1;0;;;
7428;131113;2;0;;;
7429;131114;2;0;;;
7430;131115;2;0;;;
7431;131116;2;1;;;
7432;131117;2;0;;;
7433;131118;2;0;;;
7434;131119;2;0;;;
7435;131120;2;0;;;
7436;131121;2;1;;;
7437;131122;2;0;;;
7438;131123;2;0;;;
7439;131124;2;0;;;
7440;131125;2;0;;;
7441;131126;2;2;;;
7442;131127;2;0;;;
7443;131128;2;0;;;
7444;131129;2;0;STN;83281.0;ROOMBB
7445;131130;2;0;STN;83281.0;ROOMBB
7446;131131;2;0;STN;83281.0;ROOMBB
7466;131151;2;0;;;
7469;131154;2;0;;;
7471;131156;2;0;;;
7472;131157;2;0;;;
7473;131158;2;0;;;
7474;131159;2;0;;;
7475;131160;2;0;;;
7476;131161;2;0;;;
7477;131162;2;0;;;
7478;131163;2;0;;;
7479;131164;2;0;;;
7480;131165;2;0;;;
7481;131166;2;0;;;
7482;131167;2;1;;;
7483;131168;2;1;;;
7484;131169;2;0;;;
7485;131170;2;1;;;
7486;131171;2;1;;;
7487;131172;2;1;;;
7488;131173;2;0;;;
7490;131175;2;0;;;
7492;131177;2;0;;;
7494;131179;2;1;;;
7495;131180;2;1;;;
7497;131182;2;1;;;
7500;131185;2;1;;;
7520;131205;2;0;;;
7650;131335;2;1;;;
7782;131467;2;0;;;
7813;131498;2;1;;;
7823;131508;2;0;;;
7824;131509;2;0;;;
7843;131528;2;0;;;
7844;131529;2;0;;;
7856;131541;1;0;;;
7857;131542;2;3;;;
7858;131543;2;0;;;
7859;131544;2;0;;;
7860;131545;2;0;;;
7861;131546;2;0;;;
7862;131547;2;0;;;
7863;131548;2;0;;;
7864;131549;2;0;;;
7865;131550;2;1;;;
7866;131551;2;0;;;
7867;131552;2;0;;;
7868;131553;2;0;;;
7869;131554;2;0;;;
7870;131555;2;0;;;
7871;131556;3;0;;;
7873;131558;2;0;;;
7874;131559;2;0;;;
7875;131559;2;0;;;
7876;131560;2;0;;;
7877;131560;1;0;;;
7878;131561;1;1;;;
7879;131561;1;0;;;
7880;131562;1;1;;;
7881;131562;1;0;;;
7882;131563;2;0;;;
7883;131564;2;0;;;
7884;131565;3;1;;;
7885;131566;2;0;;;
7886;131567;2;1;;;
7887;131568;2;0;;;
7888;131569;2;0;;;
7889;131570;3;2;;;
7890;131571;3;2;;;
7891;131572;1;1;;;
7892;131572;1;1;;;
7893;131572;1;0;;;
7894;131573;1;1;;;
7895;131573;1;1;;;
7896;131573;1;0;;;
7897;131574;2;2;;;
7898;131575;2;2;;;
7899;131576;2;0;;;
7900;131576;2;0;;;
7901;131577;2;0;;;
7902;131578;2;0;;;
7903;131579;2;0;;;
7905;131581;2;1;;;
7906;131582;2;0;;;
7907;131582;2;0;;;
7908;131583;2;0;;;
7909;131584;2;0;;;
7910;131585;2;0;;;
7911;131586;2;1;;;
7912;131587;2;2;;;
7913;131588;2;1;;;
7915;131590;2;0;;;
7916;131591;2;0;;;
7917;131592;2;1;;;
7918;131593;2;0;;;
7919;131594;2;0;;;
7920;131595;2;2;;;
7921;131596;2;0;;;
7922;131597;2;2;;;
7923;131598;2;0;;;
7924;131599;2;0;;;
7925;131599;2;0;;;
7926;131600;2;0;LAX;197296.0;ROOMAA
7927;131600;2;0;LAX;197296.0;ROOMAA
7928;131601;2;0;;;
7929;131602;2;1;;;
7930;131602;2;0;;;
7931;131603;2;0;;;
7932;131604;2;1;;;
7933;131605;4;0;;;
7934;131606;4;0;;;
7935;131607;2;0;;;
7936;131607;2;0;;;
7937;131608;2;0;;;
7938;131609;2;0;;;
7939;131609;2;0;;;
7940;131610;2;0;;;
7941;131610;2;0;;;
7942;131611;2;0;;;
7943;131612;2;0;;;
7944;131613;2;0;;;
7945;131614;2;0;;;
7946;131615;2;0;;;
7947;131616;2;0;;;
7948;131617;2;0;;;
7949;131618;2;0;;;
7950;131619;2;0;;;
7951;131620;2;0;;;
7952;131621;2;0;;;
7954;131623;2;0;;;
7956;131625;1;0;;;
7957;131626;2;0;;;
7958;131627;2;0;;;
7959;131628;2;0;;;
7960;131629;2;0;;;
7961;131630;2;0;;;
7962;131631;2;2;;;
7963;131632;2;0;;;
7964;131633;2;2;;;
7965;131634;2;0;;;
7966;131635;2;0;;;
7967;131636;2;0;;;
7968;131637;2;0;;;
7969;131638;2;0;;;
7970;131639;2;0;;;
7971;131640;2;0;;;
7972;131641;2;0;;;
7973;131642;2;0;;;
7974;131643;2;0;;;
7975;131644;2;0;;;
7976;131645;2;0;;;
7977;131646;2;2;;;
7978;131646;2;3;;;
7979;131646;2;0;;;
7980;131647;2;0;;;
7981;131648;2;0;;;
7982;131649;3;2;;;
7983;131650;2;2;;;
7984;131651;1;0;;;
7985;131652;2;0;;;
7986;131653;2;0;;;
7987;131654;1;1;;;
7988;131655;2;0;;;
7989;131655;2;0;;;
7990;131656;2;1;;;
7991;131657;2;1;;;
7992;131658;2;0;;;
7993;131658;2;0;;;
7994;131659;2;0;;;
7995;131660;2;0;;;
7996;131661;2;0;;;
7997;131662;2;0;LAR;169218.0;ROOMCC
7998;131663;2;0;;;
7999;131664;2;0;;;
8000;131665;2;0;LAX;553.1;ROOMAA
8001;131666;2;0;;;
8002;131667;2;0;;;
8004;131669;1;0;;;
8005;131670;2;0;STN;212382.0;ROOMBB
8006;131671;2;0;;;
8007;131672;2;0;STN;123930.0;ROOMBB
8008;131673;2;0;;;
8009;131674;4;0;;;
8010;131675;2;0;;;
8011;131675;2;0;;;
8012;131676;2;0;LAR;129424.0;ROOMCC
8013;131677;2;0;;;
8014;131677;1;0;;;
8015;131678;2;0;;;
8016;131679;2;0;;;
8017;131680;2;1;;;
8019;131682;2;0;;;
8020;131683;2;0;;;
8021;131684;2;0;;;
8022;131685;1;2;;;
8023;131686;1;2;;;
8024;131687;2;0;LAX;179172.0;ROOMAA
8025;131688;2;0;;;
8028;131691;3;1;;;
8029;131692;1;1;;;
8030;131692;2;0;;;
8031;131693;2;0;;;
8032;131694;1;1;;;
8033;131694;1;1;;;
8034;131695;2;0;;;
8035;131696;2;0;;;
8036;131697;2;1;;;
8037;131698;2;0;;;
8038;131699;2;0;;;
8039;131700;2;0;;;
8040;131701;2;0;;;
8041;131702;2;0;;;
8042;131703;2;0;;;
8043;131704;2;0;;;
8044;131705;2;0;;;
8045;131706;2;0;;;
8046;131707;2;0;;;
8047;131708;2;0;;;
8048;131709;2;0;;;
8049;131710;2;0;;;
8050;131711;2;0;;;
8051;131712;2;0;;;
8052;131713;1;1;;;
8053;131714;2;0;;;
8054;131715;2;0;;;
8055;131716;2;0;;;
8056;131717;2;0;;;
8057;131718;2;0;;;
8058;131719;1;1;;;
8059;131720;1;1;;;
8060;131721;2;0;;;
8061;131722;2;0;;;
8062;131723;2;2;;;
8063;131724;2;0;;;
8064;131725;2;0;;;
8065;131726;2;0;;;
8066;131727;2;1;;;
8067;131728;2;0;;;
8068;131729;2;0;STN;309060.0;ROOMBB
8069;131730;2;1;;;
8070;131731;2;2;;;
8071;131732;2;1;;;
8072;131733;2;0;;;
8073;131734;2;0;;;
8074;131735;2;0;;;
8075;131736;1;2;;;
8076;131737;2;0;;;
8077;131738;4;0;;;
8078;131739;2;0;;;
8079;131739;2;0;;;
8080;131740;2;0;;;
8081;131741;1;0;;;
8082;131742;3;0;;;
8083;131743;2;0;;;
8084;131744;2;0;;;
8085;131745;2;0;;;
8086;131746;2;0;;;
8087;131747;1;0;;;
8088;131748;2;0;;;
8089;131749;1;0;;;
8090;131750;1;0;;;
8091;131751;2;0;;;
8094;131754;2;0;;;
8095;131755;2;0;;;
8096;131756;2;0;;;
8097;131756;2;0;;;
8098;131757;2;0;;;
8099;131758;2;0;;;
8100;131759;2;0;;;
8101;131760;2;0;;;
8102;131761;2;0;;;
8103;131762;2;0;;;
8104;131763;2;0;;;
8105;131764;2;0;;;
8106;131765;2;0;;;
8107;131766;2;0;;;
8108;131767;2;0;;;
8109;131768;2;0;;;
8110;131769;1;0;;;
8111;131770;1;0;;;
8112;131771;2;0;;;
8113;131772;1;0;;;
8114;131773;2;0;;;
8115;131774;2;0;;;
8116;131775;2;0;;;
8117;131776;1;0;;;
8118;131777;2;0;;;
8119;131778;1;0;;;
8120;131779;2;0;;;
8121;131780;2;0;;;
8122;131781;2;0;;;
8123;131782;2;0;;;
8124;131783;2;1;;;
8125;131784;4;2;;;
8126;131785;2;3;;;
8127;131786;2;0;;;
8128;131787;2;2;;;
8129;131788;2;1;;;
8130;131789;2;2;;;
8131;131790;2;0;;;
8132;131791;2;0;;;
8135;131793;2;0;;;
8136;131794;2;0;;;
8137;131795;2;0;;;
8138;131796;2;0;;;
8139;131797;2;0;;;
8140;131798;2;0;;;
8141;131799;2;0;;;
8142;131800;2;0;;;
8143;131801;2;0;;;
8144;131802;1;0;;;
8145;131803;1;0;;;
8146;131804;2;0;;;
8147;131805;2;0;;;
8150;131808;2;0;;;
8151;131809;2;0;;;
8152;131810;2;0;;;
8153;131811;2;0;;;
8154;131812;2;0;;;
8155;131813;2;0;;;
8156;131814;2;0;;;
8157;131815;2;0;;;
8158;131816;2;2;;;
8159;131817;2;1;;;
8160;131817;2;0;;;
8161;131818;2;0;;;
8162;131819;2;0;;;
8163;131820;2;0;;;
8164;131821;2;0;;;
8165;131821;2;0;;;
8166;131822;2;2;;;
8167;131823;2;0;;;
8169;131825;2;0;;;
8170;131825;2;0;;;
8171;131826;2;0;;;
8172;131826;2;0;;;
8173;131827;2;0;;;
8174;131828;2;2;;;
8175;131829;2;0;;;
8176;131830;2;1;;;
8177;131831;2;0;;;
8178;131831;2;0;;;
8181;131834;2;0;;;
8182;131835;2;0;;;
8183;131835;2;0;;;
8184;131835;2;0;;;
8185;131836;2;0;;;
8186;131837;1;1;;;
8187;131838;2;2;;;
8188;131839;1;1;;;
8189;131839;1;1;;;
8190;131840;2;0;;;
8191;131841;2;2;;;
8192;131842;1;1;;;
8193;131842;1;1;;;
8194;131843;2;0;;;
8195;131844;2;0;;;
8196;131844;2;0;;;
8197;131845;2;0;;;
8198;131846;2;0;;;
8199;131847;2;0;;;
8200;131848;2;0;;;
8201;131849;2;0;;;
8202;131850;2;0;;;
8203;131851;2;0;;;
8204;131852;2;0;;;
8205;131853;2;0;;;
8206;131854;2;1;;;
8207;131855;2;0;;;
8208;131856;2;0;;;
8210;131858;2;0;;;
8211;131859;2;0;;;
8212;131859;2;0;;;
8213;131860;2;0;;;
8215;131862;2;1;;;
8216;131863;2;1;;;
8217;131864;2;1;;;
8218;131865;2;1;;;
8219;131866;2;1;;;
8220;131867;2;1;;;
8221;131868;2;1;;;
8222;131869;1;1;;;
8223;131870;1;1;;;
8224;131871;1;1;;;
8225;131872;2;0;;;
8226;131873;2;0;STN;63844.0;ROOMBB
8227;131874;2;0;;;
8228;131875;1;1;;;
8229;131875;1;0;;;
8230;131876;2;0;;;
8231;131877;2;0;;;
8232;131878;2;0;;;
8233;131879;2;0;;;
8234;131880;2;0;;;
8235;131881;2;0;;;
8236;131882;3;0;;;
8237;131883;2;0;;;
8238;131884;2;0;;;
8239;131885;2;0;;;
8240;131886;2;0;;;
8241;131887;2;0;;;
8242;131888;2;0;;;
8243;131889;2;0;;;
8244;131890;2;0;;;
8245;131891;2;0;;;
8246;131892;2;0;;;
8247;131893;2;3;;;
8248;131894;2;0;;;
8249;131895;2;3;;;
8250;131896;2;0;;;
8251;131897;2;0;;;
8252;131898;2;0;;;
8253;131899;2;0;;;
8254;131900;2;0;;;
8255;131901;2;0;;;
8256;131902;2;0;;;
8257;131903;2;0;;;
8258;131904;2;1;;;
8259;131905;2;0;;;
8260;131906;2;0;;;
8261;131906;2;0;;;
8262;131906;2;0;;;
8263;131907;2;0;;;
8264;131908;2;0;;;
8265;131909;2;0;;;
8266;131910;2;2;;;
8267;131911;2;1;;;
8268;131912;2;0;;;
8269;131913;2;2;;;
8270;131914;2;0;;;
8271;131914;1;0;;;
8272;131915;2;0;LAX;125582.0;ROOMAA
8273;131915;2;0;LAX;125582.0;ROOMAA
8274;131916;2;2;;;
8275;131917;3;0;;;
8276;131918;2;0;;;
8277;131918;1;0;;;
8278;131919;2;0;;;
8279;131920;2;0;;;
8280;131921;2;1;;;
8281;131921;2;0;;;
8282;131922;1;0;;;
8283;131923;2;0;;;
8284;131924;2;0;;;
8285;131925;1;0;;;
8286;131926;2;0;;;
8287;131927;2;0;;;
8288;131928;2;0;;;
8289;131928;2;0;;;
8290;131928;2;0;;;
8291;131929;2;0;;;
8292;131930;2;0;STN;126684.0;ROOMBB
8293;131931;2;0;;;
8294;131932;2;0;;;
8295;131933;2;0;;;
8296;131934;2;0;;;
8297;131935;2;0;;;
8298;131936;2;0;;;
8299;131937;2;0;;;
8301;131939;2;2;;;
8302;131940;2;0;;;
8303;131941;2;2;;;
8304;131942;2;2;;;
8305;131943;2;0;;;
8306;131944;2;0;;;
8307;131945;2;0;;;
8308;131946;2;0;;;
8309;131947;2;0;;;
8310;131948;1;1;;;
8311;131949;2;0;;;
8312;131950;1;1;;;
8313;131951;2;0;;;
8314;131952;2;1;;;
8315;131953;2;1;;;
8316;131954;1;1;;;
8317;131955;2;0;;;
8318;131956;2;1;;;
8323;131961;2;0;;;
8324;131962;2;0;;;
8325;131962;2;0;;;
8327;131964;4;2;;;
8328;131965;2;0;;;
8329;131965;1;1;;;
8330;131965;1;1;;;
8332;131967;2;0;;;
8333;131968;2;0;;;
8334;131969;2;0;;;
8335;131970;2;0;;;
8336;131970;1;1;;;
8337;131970;1;1;;;
8338;131971;2;0;;;
8339;131972;2;0;;;
8340;131973;2;0;;;
8341;131974;2;0;;;
8342;131975;2;0;;;
8343;131976;2;0;;;
8344;131977;2;0;;;
8345;131978;2;0;;;
8346;131979;2;0;;;
8347;131980;2;0;;;
8348;131981;2;0;;;
8349;131982;2;0;;;
8350;131983;2;0;;;
8351;131984;2;0;;;
8352;131985;2;0;;;
8353;131986;2;0;;;
8354;131987;2;0;;;
8355;131988;2;2;;;
8356;131989;2;0;;;
8357;131990;2;2;;;
8638;132271;2;2;;;
8737;132370;2;0;;;
8752;132385;2;0;;;
8753;132386;2;1;;;
8754;132387;2;0;;;
8755;132388;2;0;;;
8756;132389;2;0;;;
8757;132390;2;0;;;
8758;132391;2;0;;;
8759;132392;2;0;;;
8760;132393;2;0;;;
8761;132394;2;0;;;
8762;132395;2;0;;;
8763;132396;2;0;;;
8764;132397;3;0;;;
8765;132398;2;0;;;
8766;132399;2;0;;;
8767;132400;2;0;;;
8768;132401;2;0;JUS;147229.0;ROOMDD
8769;132402;2;0;;;
8770;132403;2;0;;;
8771;132404;2;0;;;
8772;132405;2;0;;;
8773;132406;2;0;;;
8774;132407;2;0;;;
8775;132408;5;0;;;
8776;132409;5;0;;;
8777;132410;1;0;;;
8778;132411;2;0;;;
8779;132412;2;0;;;
8780;132413;2;0;;;
8781;132414;2;0;;;
8782;132415;2;0;;;
8783;132416;2;0;;;
8784;132417;2;0;;;
8785;132418;2;0;;;
8786;132419;2;0;;;
8787;132420;2;2;;;
8788;132421;2;0;;;
8789;132422;2;0;;;
8790;132423;2;0;;;
8791;132424;2;0;;;
8792;132425;2;0;;;
8793;132426;2;2;;;
8794;132427;2;2;;;
8795;132428;2;0;;;
8796;132429;2;0;;;
8797;132430;2;2;;;
8798;132431;2;0;;;
8799;132432;2;0;;;
8800;132433;2;1;;;
8801;132434;2;1;;;
8802;132435;2;1;;;
8803;132436;2;0;;;
8804;132437;3;0;;;
8805;132437;0;0;;;
8806;132438;3;0;;;
8807;132438;0;0;;;
8808;132439;3;0;;;
8809;132439;0;0;;;
8810;132440;2;0;;;
8811;132440;1;0;;;
8812;132441;3;0;;;
8813;132441;3;0;;;
8814;132442;2;0;;;
8815;132443;1;0;;;
8816;132444;2;0;;;
8817;132445;4;1;;;
8818;132446;4;1;;;
8819;132447;2;1;;;
8820;132447;2;0;;;
8821;132448;2;0;;;
8822;132449;2;0;;;
8823;132450;2;0;;;
8824;132451;2;0;;;
8825;132452;2;0;;;
8826;132453;2;0;;;
8827;132454;2;1;;;
8828;132455;1;1;;;
8830;132457;1;0;;;
8831;132458;2;0;;;
8832;132459;2;1;;;
8833;132460;2;0;;;
8834;132461;2;0;;;
8835;132462;2;0;;;
8836;132463;2;0;;;
8837;132464;2;0;;;
8838;132465;2;0;;;
8839;132466;2;0;;;
8840;132467;2;0;;;
8841;132468;2;0;;;
8842;132469;2;0;;;
8843;132470;2;0;;;
8844;132471;2;0;;;
8845;132472;2;0;;;
8846;132473;2;0;;;
8847;132474;2;0;;;
8848;132475;2;0;;;
8849;132476;2;0;;;
8850;132477;2;0;;;
8851;132478;2;0;;;
8852;132479;2;0;;;
8853;132480;2;0;;;
8854;132481;2;0;;;
8855;132482;2;0;;;
8856;132483;2;0;;;
8857;132484;2;0;;;
8858;132485;2;0;;;
8859;132486;2;0;;;
8860;132487;2;0;;;
8861;132488;2;0;;;
8862;132489;2;0;;;
8863;132490;2;0;;;
8864;132491;2;0;;;
8865;132492;2;0;;;
8866;132493;2;0;;;
8867;132494;2;0;;;
8868;132495;2;0;;;
8869;132496;2;0;;;
8870;132497;2;0;;;
8871;132498;2;0;;;
8872;132499;2;2;;;
8873;132500;2;0;;;
8874;132501;2;0;;;
8875;132502;3;0;;;
8876;132503;2;0;;;
8877;132504;2;0;;;
8878;132505;2;0;;;
8879;132506;2;0;;;
8880;132507;2;0;;;
8881;132508;3;0;;;
8882;132509;2;0;;;
8883;132510;2;0;;;
8884;132511;2;0;;;
8885;132512;2;0;;;
8886;132513;4;0;;;
8887;132514;2;0;;;
8888;132515;1;2;;;
8889;132515;1;1;;;
8890;132516;2;0;;;
8891;132517;2;0;;;
8892;132518;4;0;;;
8893;132519;4;0;;;
8894;132520;4;0;;;
8895;132521;2;0;;;
8896;132521;2;0;;;
8898;132523;2;0;;;
8899;132524;2;0;;;
8900;132525;2;0;;;
8901;132526;2;0;STN;110458.0;ROOMBB
8902;132527;2;0;;;
8903;132528;2;0;;;
8904;132529;2;0;;;
8905;132530;2;0;;;
8906;132531;2;0;;;
8907;132532;2;0;;;
8908;132533;2;0;;;
8909;132534;2;3;;;
8910;132535;2;0;;;
8911;132536;2;0;;;
8912;132537;2;0;;;
8913;132538;2;0;;;
8914;132539;2;0;STN;99412.0;ROOMBB
8915;132540;2;0;;;
8916;132541;2;1;;;
8917;132542;2;0;;;
8918;132543;2;0;;;
8919;132544;2;0;;;
8920;132545;2;0;;;
8921;132546;2;0;;;
8922;132547;2;0;;;
8923;132548;2;0;;;
8924;132549;2;0;;;
8925;132550;2;0;;;
8926;132551;2;0;;;
8927;132552;2;0;;;
8928;132553;1;1;;;
8929;132554;1;1;;;
8930;132555;1;1;;;
8931;132556;1;1;;;
8932;132557;2;0;;;
8933;132557;1;0;;;
8934;132557;1;0;;;
8935;132558;2;2;;;
8936;132559;2;0;;;
8937;132559;1;0;;;
8938;132560;2;0;STN;302.76;ROOMBB
8939;132561;2;0;;;
8940;132561;2;0;;;
8941;132562;2;0;;;
8942;132563;2;0;;;
8943;132564;2;2;;;
8944;132565;2;1;;;
8945;132566;2;2;;;
8946;132567;2;1;;;
8947;132568;2;1;;;
8948;132569;2;0;;;
8949;132570;2;0;LAX;201593.0;ROOMAA
8950;132571;2;2;;;
8951;132572;2;2;;;
8952;132573;2;0;;;
8953;132574;2;0;;;
8954;132574;0;0;;;
8955;132574;0;0;;;
8956;132575;2;0;;;
8957;132576;2;0;;;
8958;132577;2;1;;;
8959;132578;2;0;;;
8960;132579;2;0;;;
8961;132580;2;0;;;
8962;132581;2;0;;;
8963;132582;2;0;;;
8964;132583;2;1;;;
8965;132584;2;2;;;
8966;132585;2;0;;;
8967;132586;2;0;;;
8968;132587;2;0;;;
8969;132588;2;0;;;
8970;132589;2;0;;;
8971;132590;2;1;;;
8972;132591;2;0;;;
8973;132592;2;1;LAX;291318.0;ROOMAA
8974;132593;1;1;;;
8975;132593;2;0;;;
8976;132594;2;0;;;
8977;132595;2;0;;;
8978;132596;1;1;;;
8979;132597;2;0;;;
8980;132598;1;0;STN;275.4;ROOMBB
8981;132599;2;0;;;
8982;132600;2;0;;;
8983;132601;1;1;STN;102738.0;ROOMBB
8984;132602;2;0;;;
8985;132603;2;0;;;
8986;132604;2;0;;;
8987;132605;2;0;;;
8988;132606;2;0;;;
8989;132607;2;0;;;
8990;132608;2;0;;;
8991;132609;2;1;;;
8992;132610;2;1;;;
8993;132611;2;2;;;
8994;132612;2;0;;;
8995;132613;2;0;;;
8996;132614;2;0;;;
8997;132614;1;0;;;
8998;132615;2;0;;;
8999;132615;1;0;;;
9000;132616;2;0;;;
9001;132617;2;0;LAR;1120.0;ROOMCC
9002;132618;2;0;;;
9003;132619;2;0;;;
9004;132620;3;0;;;
9005;132621;2;2;;;
9006;132622;2;2;;;
9007;132623;2;0;;;
9008;132624;1;1;;;
9009;132624;1;1;;;
9010;132625;2;2;;;
9011;132626;2;2;;;
9012;132627;2;0;;;
9013;132628;2;0;;;
9014;132629;3;0;;;
9015;132630;2;0;;;
9016;132631;2;0;;;
9017;132632;2;0;;;
9018;132633;2;2;;;
9019;132634;2;3;;;
9020;132635;2;0;;;
9021;132636;2;0;;;
9022;132637;2;0;;;
9023;132638;1;1;;;
9024;132639;1;1;;;
9025;132640;2;0;;;
9026;132641;2;3;;;
9027;132642;2;2;;;
9028;132643;2;0;;;
9029;132644;2;0;;;
9030;132645;2;0;;;
9031;132646;1;0;;;
9032;132647;2;0;;;
9033;132648;2;0;;;
9034;132649;2;1;;;
9035;132650;2;0;;;
9036;132651;1;0;;;
9037;132651;1;0;;;
9038;132652;3;0;;;
9039;132652;3;0;;;
9040;132652;2;0;;;
9041;132653;1;0;;;
9042;132653;2;0;;;
9043;132654;2;0;;;
9044;132655;2;0;;;
9045;132656;2;0;;;
